CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
507243,"6-(4-chlorophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",C1[C@@H]([C@H](O[C@H]1N2C=C3C=C(OC3=NC2=O)C4=CC=C(C=C4)Cl)CO)O,C17H15ClN2O5,362.8,2,5,"['CHEMBL145868', 'SCHEMBL12913111', '6-(4-Chloro-phenyl)-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-(4-chlorophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one']"
493482,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one",CCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,C20H22N2O5,370.4,2,5,"['3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one', 'CHEMBL147162', 'Cf1698', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one', 'PD096011', '6-(4-Propyl-phenyl)-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one']"
493483,"6-(4-ethylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",CCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,C19H20N2O5,356.4,2,5,"['Cf1836', 'CHEMBL342980', '6-(4-Ethyl-phenyl)-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-(4-ethylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one']"
492114,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one",CCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C19H28N2O5,364.4,2,5,"['CF-1368', 'K647SW1D14', 'UNII-K647SW1D14', '215668-64-7', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-d)pyrimidin-2(3H)-one, 3-(2-deoxy-beta-D-erythro-pentofuranosyl)-6-octyl-', 'CHEMBL147871', 'Cf1368', 'Q27282005', '3-(4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', '3-((2R,4S,5R)-4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-D)PYRIMIDIN-2(3H)-ONE, 3-(2-DEOXY-.BETA.-D-ERYTHRO-PENTOFURANOSYL)-6-OCTYL-']"
507243,"6-(4-chlorophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",C1[C@@H]([C@H](O[C@H]1N2C=C3C=C(OC3=NC2=O)C4=CC=C(C=C4)Cl)CO)O,C17H15ClN2O5,362.8,2,5,"['CHEMBL145868', 'SCHEMBL12913111', '6-(4-Chloro-phenyl)-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-(4-chlorophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one']"
492114,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one",CCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C19H28N2O5,364.4,2,5,"['CF-1368', 'K647SW1D14', 'UNII-K647SW1D14', '215668-64-7', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-d)pyrimidin-2(3H)-one, 3-(2-deoxy-beta-D-erythro-pentofuranosyl)-6-octyl-', 'CHEMBL147871', 'Cf1368', 'Q27282005', '3-(4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', '3-((2R,4S,5R)-4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-D)PYRIMIDIN-2(3H)-ONE, 3-(2-DEOXY-.BETA.-D-ERYTHRO-PENTOFURANOSYL)-6-OCTYL-']"
6474728,"5-[(E)-2-bromoethenyl]-1-[(2S,3R,4S,5S)-3-fluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",C1=C(C(=O)NC(=O)N1[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)F)/C=C/Br,C11H12BrFN2O5,351.13,3,6,"['CHEMBL2364538', '(E)-(2-Deoxy-2-fluoro-beta-L-arabinofuranosyl)-5-(2-bromovinyl)uracil', '5-[(E)-2-bromovinyl]-1-[(2S,3R,4S,5S)-3-fluoro-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidine-2,4-dione']"
667554,"5-[(E)-2-bromoethenyl]-1-[(2S,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",C1=C(C(=O)NC(=O)N1[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O)/C=C/Br,C11H13BrN2O6,349.13,4,6,"['L-BVAU', 'SCHEMBL5511785', 'CHEMBL2092771', '1-(.beta.-L-Arabinofuranosyl)-(E)-5-(2-bromovinyl)uracil', '5-[(E)-2-bromovinyl]-1-[(2S,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidine-2,4-dione']"
6474729,"5-[(E)-2-bromoethenyl]-1-[(2S,3S,4S,5S)-3-fluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",C1=C(C(=O)NC(=O)N1[C@@H]2[C@H]([C@H]([C@@H](O2)CO)O)F)/C=C/Br,C11H12BrFN2O5,351.13,3,6,"['L-FBVRU', 'SCHEMBL2924506', 'CHEMBL2364540', 'RSXMBWPGSYJRMA-RLQSTZOVSA-N', '(E)-5-(2-Bromovinyl)-1-(2-deoxy-2-fluoro-.beta.-L-ribofuranosyl)uracil', 'E-5-(2-Bromovinyl)-1-(2-deoxy-2-fluoro-beta-L-ribofuranosyl) uracil', '5-[(E)-2-bromovinyl]-1-[(2S,3S,4S,5S)-3-fluoro-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidine-2,4-dione']"
480976,"3-benzyl-1-[(3-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC(=CC=C4)Cl,C21H17ClN2O3S,412.9,0,4,"['CHEMBL104227', '1-[(3-Chlorophenyl)methyl]-3-benzylbenzo[d]1,2,6-thiadiazine-2,2,4-trione', '3-benzyl-1-[(3-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480977,"3-benzyl-1-[(3,4-dichlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC(=C(C=C4)Cl)Cl,C21H16Cl2N2O3S,447.3,0,4,"['CHEMBL111585', '1-[(3,4-Dichlorophenyl)methyl]-3-benzylbenzo[d]1,2,6-thiadiazine-2,2,4-trione', '3-benzyl-1-[(3,4-dichlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480973,"1-[(2-chlorophenyl)methyl]-2,2-dioxo-3-(phenylmethoxymethyl)-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)COCN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC=CC=C4Cl,C22H19ClN2O4S,442.9,0,5,"['CHEMBL105508', '1-[(2-Chlorophenyl)methyl]-3-(benzyloxymethyl)-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '3-(benzyloxymethyl)-1-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480970,"2,2-dioxo-1,3-bis(phenylmethoxymethyl)-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)COCN2C3=CC=CC=C3C(=O)N(S2(=O)=O)COCC4=CC=CC=C4,C23H22N2O5S,438.5,0,6,"['CHEMBL105285', '1,3-Di(benzyloxymethyl)-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '1,3-bis(benzyloxymethyl)-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480978,"1-benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl,C21H17ClN2O3S,412.9,0,4,"['CHEMBL323081', '1-Benzy-3-[(2-chlorophenyl)methyl]-2,1,3-benzothia-diazin-4-one 2,2-Dioxide', '1-benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480972,"1-benzyl-4-phenylmethoxy-2lambda6,1,3-benzothiadiazine 2,2-dioxide",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=NS2(=O)=O)OCC4=CC=CC=C4,C21H18N2O3S,378.4,0,5,"['CHEMBL104120', '1-Benzyl-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide', '1-benzyl-4-benzyloxy-2$l^{6},1,3-benzothiadiazine 2,2-dioxide']"
480981,"1,3-bis[(2-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C(=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl)Cl,C21H16Cl2N2O3S,447.3,0,4,"['CHEMBL322774', '1,3-Di[(2-cfhlorophenyl)methyl]-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '1,3-bis[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480983,"1-[(3,4-dichlorophenyl)methyl]-4-phenylmethoxy-2lambda6,1,3-benzothiadiazine 2,2-dioxide",C1=CC=C(C=C1)COC2=NS(=O)(=O)N(C3=CC=CC=C32)CC4=CC(=C(C=C4)Cl)Cl,C21H16Cl2N2O3S,447.3,0,5,"['CHEMBL320278', '1-[(3,4-Dichlorophenyl)methyl]-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide', '4-benzyloxy-1-[(3,4-dichlorophenyl)methyl]-2$l^{6},1,3-benzothiadiazine 2,2-dioxide']"
480976,"3-benzyl-1-[(3-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC(=CC=C4)Cl,C21H17ClN2O3S,412.9,0,4,"['CHEMBL104227', '1-[(3-Chlorophenyl)methyl]-3-benzylbenzo[d]1,2,6-thiadiazine-2,2,4-trione', '3-benzyl-1-[(3-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480978,"1-benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl,C21H17ClN2O3S,412.9,0,4,"['CHEMBL323081', '1-Benzy-3-[(2-chlorophenyl)methyl]-2,1,3-benzothia-diazin-4-one 2,2-Dioxide', '1-benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480981,"1,3-bis[(2-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C(=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl)Cl,C21H16Cl2N2O3S,447.3,0,4,"['CHEMBL322774', '1,3-Di[(2-cfhlorophenyl)methyl]-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '1,3-bis[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480973,"1-[(2-chlorophenyl)methyl]-2,2-dioxo-3-(phenylmethoxymethyl)-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)COCN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC=CC=C4Cl,C22H19ClN2O4S,442.9,0,5,"['CHEMBL105508', '1-[(2-Chlorophenyl)methyl]-3-(benzyloxymethyl)-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '3-(benzyloxymethyl)-1-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480983,"1-[(3,4-dichlorophenyl)methyl]-4-phenylmethoxy-2lambda6,1,3-benzothiadiazine 2,2-dioxide",C1=CC=C(C=C1)COC2=NS(=O)(=O)N(C3=CC=CC=C32)CC4=CC(=C(C=C4)Cl)Cl,C21H16Cl2N2O3S,447.3,0,5,"['CHEMBL320278', '1-[(3,4-Dichlorophenyl)methyl]-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide', '4-benzyloxy-1-[(3,4-dichlorophenyl)methyl]-2$l^{6},1,3-benzothiadiazine 2,2-dioxide']"
480970,"2,2-dioxo-1,3-bis(phenylmethoxymethyl)-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)COCN2C3=CC=CC=C3C(=O)N(S2(=O)=O)COCC4=CC=CC=C4,C23H22N2O5S,438.5,0,6,"['CHEMBL105285', '1,3-Di(benzyloxymethyl)-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '1,3-bis(benzyloxymethyl)-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480972,"1-benzyl-4-phenylmethoxy-2lambda6,1,3-benzothiadiazine 2,2-dioxide",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=NS2(=O)=O)OCC4=CC=CC=C4,C21H18N2O3S,378.4,0,5,"['CHEMBL104120', '1-Benzyl-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide', '1-benzyl-4-benzyloxy-2$l^{6},1,3-benzothiadiazine 2,2-dioxide']"
480977,"3-benzyl-1-[(3,4-dichlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC(=C(C=C4)Cl)Cl,C21H16Cl2N2O3S,447.3,0,4,"['CHEMBL111585', '1-[(3,4-Dichlorophenyl)methyl]-3-benzylbenzo[d]1,2,6-thiadiazine-2,2,4-trione', '3-benzyl-1-[(3,4-dichlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480973,"1-[(2-chlorophenyl)methyl]-2,2-dioxo-3-(phenylmethoxymethyl)-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)COCN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC=CC=C4Cl,C22H19ClN2O4S,442.9,0,5,"['CHEMBL105508', '1-[(2-Chlorophenyl)methyl]-3-(benzyloxymethyl)-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '3-(benzyloxymethyl)-1-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480983,"1-[(3,4-dichlorophenyl)methyl]-4-phenylmethoxy-2lambda6,1,3-benzothiadiazine 2,2-dioxide",C1=CC=C(C=C1)COC2=NS(=O)(=O)N(C3=CC=CC=C32)CC4=CC(=C(C=C4)Cl)Cl,C21H16Cl2N2O3S,447.3,0,5,"['CHEMBL320278', '1-[(3,4-Dichlorophenyl)methyl]-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide', '4-benzyloxy-1-[(3,4-dichlorophenyl)methyl]-2$l^{6},1,3-benzothiadiazine 2,2-dioxide']"
480978,"1-benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl,C21H17ClN2O3S,412.9,0,4,"['CHEMBL323081', '1-Benzy-3-[(2-chlorophenyl)methyl]-2,1,3-benzothia-diazin-4-one 2,2-Dioxide', '1-benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480981,"1,3-bis[(2-chlorophenyl)methyl]-2,2-dioxo-2lambda6,1,3-benzothiadiazin-4-one",C1=CC=C(C(=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl)Cl,C21H16Cl2N2O3S,447.3,0,4,"['CHEMBL322774', '1,3-Di[(2-cfhlorophenyl)methyl]-2,1,3-benzothiadiazin-4-one 2,2-Dioxide', '1,3-bis[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one']"
480972,"1-benzyl-4-phenylmethoxy-2lambda6,1,3-benzothiadiazine 2,2-dioxide",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=NS2(=O)=O)OCC4=CC=CC=C4,C21H18N2O3S,378.4,0,5,"['CHEMBL104120', '1-Benzyl-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide', '1-benzyl-4-benzyloxy-2$l^{6},1,3-benzothiadiazine 2,2-dioxide']"
492115,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",CCCCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C21H32N2O5,392.5,2,5,"['Cf1369', '6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one', 'SCHEMBL947497', 'CHEMBL144817', '6-Decyl-3-(4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-Decyl-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one']"
493482,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one",CCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,C20H22N2O5,370.4,2,5,"['3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one', 'CHEMBL147162', 'Cf1698', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one', 'PD096011', '6-(4-Propyl-phenyl)-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one']"
492114,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one",CCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C19H28N2O5,364.4,2,5,"['CF-1368', 'K647SW1D14', 'UNII-K647SW1D14', '215668-64-7', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-d)pyrimidin-2(3H)-one, 3-(2-deoxy-beta-D-erythro-pentofuranosyl)-6-octyl-', 'CHEMBL147871', 'Cf1368', 'Q27282005', '3-(4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', '3-((2R,4S,5R)-4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-D)PYRIMIDIN-2(3H)-ONE, 3-(2-DEOXY-.BETA.-D-ERYTHRO-PENTOFURANOSYL)-6-OCTYL-']"
492114,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one",CCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C19H28N2O5,364.4,2,5,"['CF-1368', 'K647SW1D14', 'UNII-K647SW1D14', '215668-64-7', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-octylfuro[2,3-d]pyrimidin-2-one', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-d)pyrimidin-2(3H)-one, 3-(2-deoxy-beta-D-erythro-pentofuranosyl)-6-octyl-', 'CHEMBL147871', 'Cf1368', 'Q27282005', '3-(4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', '3-((2R,4S,5R)-4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-octyl-3H-furo[2,3-d]pyrimidin-2-one', 'FURO(2,3-D)PYRIMIDIN-2(3H)-ONE, 3-(2-DEOXY-.BETA.-D-ERYTHRO-PENTOFURANOSYL)-6-OCTYL-']"
492115,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",CCCCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C21H32N2O5,392.5,2,5,"['Cf1369', '6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one', 'SCHEMBL947497', 'CHEMBL144817', '6-Decyl-3-(4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-Decyl-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one']"
507244,"6-(4-bromophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",C1[C@@H]([C@H](O[C@H]1N2C=C3C=C(OC3=NC2=O)C4=CC=C(C=C4)Br)CO)O,C17H15BrN2O5,407.2,2,5,"['CHEMBL359446', 'SCHEMBL12913112', '6-(4-Bromo-phenyl)-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-(4-bromophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one']"
90662953,"6-(4-hexylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]thieno[2,3-d]pyrimidin-2-one",CCCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3S2)[C@H]4C[C@@H]([C@H](O4)CO)O,C23H28N2O4S,428.5,2,5,['CHEMBL3142407']
493479,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(9-iodononyl)furo[2,3-d]pyrimidin-2-one",C1[C@@H]([C@H](O[C@H]1N2C=C3C=C(OC3=NC2=O)CCCCCCCCCI)CO)O,C20H29IN2O5,504.4,2,5,"['Cf1649', 'CHEMBL3143182', '3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(9-iodononyl)furo[2,3-d]pyrimidin-2-one']"
493478,"6-(9-bromononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",C1[C@@H]([C@H](O[C@H]1N2C=C3C=C(OC3=NC2=O)CCCCCCCCCBr)CO)O,C20H29BrN2O5,457.4,2,5,"['Cf1558', 'CHEMBL3143185', '6-(9-bromononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one']"
492115,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",CCCCCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C21H32N2O5,392.5,2,5,"['Cf1369', '6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one', 'SCHEMBL947497', 'CHEMBL144817', '6-Decyl-3-(4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one', '6-Decyl-3-((2R,4S,5R)-4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one']"
493478,"6-(9-bromononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",C1[C@@H]([C@H](O[C@H]1N2C=C3C=C(OC3=NC2=O)CCCCCCCCCBr)CO)O,C20H29BrN2O5,457.4,2,5,"['Cf1558', 'CHEMBL3143185', '6-(9-bromononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one']"
