baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
100337346,50,81221,103326235,480972,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase deficient Varicella Zoster Virus (07/1) plaque formation.,"1-Benzyl-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100338546,50,81227,103331566,480977,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase-Varicella-Zoster Virus(OKA) plaque formation.,"1-[(3,4-Dichlorophenyl)methyl]-3-benzylbenzo[d]1,2,6-thiadiazine-2,2,4-trione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100338548,50,81227,103326271,480973,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase-Varicella-Zoster Virus(OKA) plaque formation.,"1-[(2-Chlorophenyl)methyl]-3-(benzyloxymethyl)-2,1,3-benzothiadiazin-4-one 2,2-Dioxide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100338617,50,81222,103331540,480983,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase deficient Varicella Zoster Virus (YS/R) plaque formation.,"1-[(3,4-Dichlorophenyl)methyl]-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100338622,50,81222,103326143,480978,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase deficient Varicella Zoster Virus (YS/R) plaque formation.,"1-Benzyl-3-[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100339266,50,81226,103326114,480981,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase-Varicella Zoster Virus(YS) plaque formation.,"1,3-Bis[(2-chlorophenyl)methyl]-2,2-dioxo-2$l^{6},1,3-benzothiadiazin-4-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100339267,50,81226,103326235,480972,NULL,10966745,Confirmatory,20220830,0,0,Unspecified,NULL,IC50,>,ChEMBL,In vitro inhibition of Thymidine Kinase-Varicella Zoster Virus(YS) plaque formation.,"1-Benzyl-4-(benzyloxy)-2,1,3-benzothiadiazine 2,2-Dioxide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345429,50,217512,103389865,492115,NULL,11150169,Confirmatory,20220830,0,0,Unspecified,NULL,MCC,>,ChEMBL,"Minimal cytotoxic concentration, the concentration required to cause a microscopically visible alteration of normal cell morphology. ","6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345432,50,217512,103389896,493482,NULL,11150169,Confirmatory,20220830,0,0,Unspecified,NULL,MCC,>,ChEMBL,"Minimal cytotoxic concentration, the concentration required to cause a microscopically visible alteration of normal cell morphology. ","3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(4-propylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345434,50,217512,103390365,492114,NULL,11150169,Confirmatory,20220830,0,0,Unspecified,NULL,MCC,>,ChEMBL,"Minimal cytotoxic concentration, the concentration required to cause a microscopically visible alteration of normal cell morphology. ","3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100346515,50,217511,103390365,492114,NULL,11150169,Confirmatory,20220830,0,0,Unspecified,NULL,CC50,>,ChEMBL,cytostatic concentration required to reduce the HEL cell number by 50%. after 5 days in the absence of virus,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-octyl-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100346516,50,217511,103389865,492115,NULL,11150169,Confirmatory,20220830,0,0,Unspecified,NULL,CC50,>,ChEMBL,cytostatic concentration required to reduce the HEL cell number by 50%. after 5 days in the absence of virus,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100346944,50,217512,103390388,507244,NULL,11150169,Confirmatory,20220830,0,0,Unspecified,NULL,MCC,=,ChEMBL,"Minimal cytotoxic concentration, the concentration required to cause a microscopically visible alteration of normal cell morphology. ","6-(4-bromophenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100709974,50,216468,242581926,90662953,NULL,15109620,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against Varicella-Zoster virus (thymidine kinase deficient) TK-(07/1),"6-(4-hexylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]thieno[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797203,50,216305,242582694,493479,NULL,10866384,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using TK (thymidine kinase -deficient)-Varicella-Zoster virus 07/1 strain,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(9-iodononyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797207,50,216305,242582697,493478,NULL,10866384,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using TK (thymidine kinase -deficient)-Varicella-Zoster virus 07/1 strain,"6-(9-bromononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797220,50,216304,103389865,492115,NULL,10866384,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using TK (thymidine kinase -deficient) -Varicella-Zoster virus YS/R strain,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797222,50,216304,242582697,493478,NULL,10866384,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,=,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using TK (thymidine kinase -deficient) -Varicella-Zoster virus YS/R strain,"6-(9-bromononyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797224,50,216304,242582694,493479,NULL,10866384,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using TK (thymidine kinase -deficient) -Varicella-Zoster virus YS/R strain,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(9-iodononyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797509,50,216305,103389865,492115,NULL,10866384,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using TK (thymidine kinase -deficient)-Varicella-Zoster virus 07/1 strain,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101027759,50,288948,103511538,14885958,NULL,17518459,Confirmatory,20181021,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV YS/R in HEL cells assessed as reduction of virus plaque formation,EYaraU,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101027760,50,288948,103519819,16735236,NULL,17518459,Confirmatory,20181021,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV YS/R in HEL cells assessed as reduction of virus plaque formation,"1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(2-trimethylsilylethynyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101081582,50,304884,103538406,24748860,NULL,18052321,Confirmatory,20181022,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against TK- VZV 07 in HEL cells after 5 days,"3-[(1R,3S,4R)-3-hydroxy-4-(hydroxymethyl)cyclopentyl]-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101669736,50,288927,103519819,16735236,NULL,17518459,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV 07/1 in HEL cells assessed as reduction of virus plaque formation,"1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(2-trimethylsilylethynyl)pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101669738,50,288927,103511538,14885958,NULL,17518459,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV 07/1 in HEL cells assessed as reduction of virus plaque formation,EYaraU,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698203,50,296674,103525540,16756295,NULL,17622128,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV 07/1 in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-[2-(4-propylphenyl)ethyl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698279,50,296675,103525534,16756193,NULL,17622128,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV YS/R in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-[2-(4-propylphenyl)ethynyl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698464,50,296672,103525540,16756295,NULL,17622128,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-[2-(4-propylphenyl)ethyl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101699124,50,296674,103525534,16756193,NULL,17622128,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient VZV 07/1 in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-[2-(4-propylphenyl)ethynyl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
105959827,50,445340,103708849,45102702,NULL,19833513,Confirmatory,20180911,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella zoster virus 07/1 infected human HEL cells assessed as reduction in viral plaque formation after 5 days,"3-[(2R,3S,4R,5R)-3-fluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
105960647,50,445340,103708900,45487935,NULL,19833513,Confirmatory,20180911,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella zoster virus 07/1 infected human HEL cells assessed as reduction in viral plaque formation after 5 days,"3-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204387925,50,569235,124961861,51040861,NULL,21232828,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against VZV 07-1 infected in HEL cells assessed as inhibition of plaque formation,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-[1-(4-methylsulfanylphenyl)triazol-4-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204387926,50,569235,124961862,51041060,NULL,21232828,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against VZV 07-1 infected in HEL cells assessed as inhibition of plaque formation,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-[1-[4-(trifluoromethoxy)phenyl]triazol-4-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204387931,50,569235,124956578,51041061,NULL,21232828,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against VZV 07-1 infected in HEL cells assessed as inhibition of plaque formation,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-[1-(4-nitrophenyl)triazol-4-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204387932,50,569235,124963364,51040643,NULL,21232828,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against VZV 07-1 infected in HEL cells assessed as inhibition of plaque formation,"5-[1-(3,5-difluorophenyl)triazol-4-yl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204387933,50,569235,124961859,51040858,NULL,21232828,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against VZV 07-1 infected in HEL cells assessed as inhibition of plaque formation,"5-[1-(4-butylphenyl)triazol-4-yl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237733608,50,607916,134460096,15340361,NULL,21696963,Confirmatory,20180919,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus YS/R infected in human HEL cells assessed as reduction in the virus plaque formation,"5-bromo-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237733609,50,607916,134440919,56663186,NULL,21696963,Confirmatory,20180919,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus YS/R infected in human HEL cells assessed as reduction in the virus plaque formation,"methyl (2S)-2-[[[(2R,3R,5R)-4,4-difluoro-3-hydroxy-5-(5-iodo-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237733610,50,607916,134463906,15340362,NULL,21696963,Confirmatory,20180919,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus YS/R infected in human HEL cells assessed as reduction in the virus plaque formation,"5-chloro-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237733611,50,607916,134437011,11579992,NULL,21696963,Confirmatory,20180919,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus YS/R infected in human HEL cells assessed as reduction in the virus plaque formation,"2'-Deoxy-2',2'-difluoro-5-methyluridine",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237733836,50,607916,134448604,53358789,NULL,21696963,Confirmatory,20180919,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus YS/R infected in human HEL cells assessed as reduction in the virus plaque formation,CID 53358789,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830005,50,607915,134437011,11579992,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,"2'-Deoxy-2',2'-difluoro-5-methyluridine",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830006,50,607915,134448605,56670045,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,"methyl (2S)-2-[[[(2R,3R,5R)-4,4-difluoro-3-hydroxy-5-(5-iodo-2,4-dioxo-pyrimidin-1-yl)tetrahydrofuran-2-yl]methoxy-phenoxy-phosphoryl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830007,50,607915,134440919,56663186,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,"methyl (2S)-2-[[[(2R,3R,5R)-4,4-difluoro-3-hydroxy-5-(5-iodo-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830008,50,607915,134463906,15340362,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,"5-chloro-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830010,50,607915,134448604,53358789,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,CID 53358789,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830011,50,607915,134452479,56673561,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,"benzyl (2S)-2-[[[(2R,3R,5R)-5-(5-chloro-2,4-dioxo-pyrimidin-1-yl)-4,4-difluoro-3-hydroxy-tetrahydrofuran-2-yl]methoxy-phenoxy-phosphoryl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830258,50,607913,134463906,15340362,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against Varicella-zoster virus YS expressing thymidine kinase infected in human HEL cells assessed as reduction in the virus plaque formation,"5-chloro-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237830455,50,607915,134460097,56680197,NULL,21696963,Confirmatory,20220830,0,0,Unspecified,NULL,EC50,>,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus 07-1 infected in human HEL cells assessed as reduction in the virus plaque formation,"benzyl (2S)-2-[[[(2R,3R,5R)-5-(5-bromo-2,4-dioxo-pyrimidin-1-yl)-4,4-difluoro-3-hydroxy-tetrahydrofuran-2-yl]methoxy-phenoxy-phosphoryl]amino]propanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
