CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
6886551,"3,4-dimethoxy-N-[2-[[(E)-pyridin-2-ylmethylideneamino]carbamoyl]phenyl]benzamide",COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N/N=C/C3=CC=CC=N3)OC,C22H20N4O4,404.4,2,6,"['MLS000768115', 'SMR000431518', 'SCHEMBL273416', 'CHEMBL1965132', '3,4-Dimethoxy-N-{2-[1-pyridin-2-yl-meth-(E)-ylidene-hydrazinocarbonyl]-phenyl}-benzamide', 'STL147270', 'AKOS005747196', '3,4-dimethoxy-N-(2-{[(2E)-2-(pyridin-2-ylmethylidene)hydrazinyl]carbonyl}phenyl)benzamide']"
746614,2-[(E)-2-(dimethylamino)ethenyl]-3-nitro-1-phenylindol-6-ol,CN(C)/C=C/C1=C(C2=C(N1C3=CC=CC=C3)C=C(C=C2)O)[N+](=O)[O-],C18H17N3O3,323.3,1,4,"['MLS000777414', '2-[(E)-2-(dimethylamino)ethenyl]-3-nitro-1-phenylindol-6-ol', '2-[2-(dimethylamino)vinyl]-3-nitro-1-phenyl-1H-indol-6-ol', 'SMR000413808', '352553-02-7', '2-((E)-2-Dimethylamino-vinyl)-3-nitro-1-phenyl-1H-indol-6-ol', 'cid_746614', 'SCHEMBL4059114', 'CHEMBL1585364', 'BDBM94210', 'CHEBI:107092', 'HMS2758L21', 'STL324691', 'AKOS022109671', 'AH-262/33701008', 'SR-01000197470', 'SR-01000197470-1', '2-[(E)-2-(dimethylamino)ethenyl]-3-nitro-1-phenyl-6-indolol', '2-[(E)-2-(dimethylamino)vinyl]-3-nitro-1-phenyl-indol-6-ol', '2-[(E)-2-(dimethylamino)ethenyl]-3-nitro-1-phenyl-1H-indol-6-ol', '2-[(E)-2-(dimethylamino)ethenyl]-3-nitro-1-phenyl-indol-6-ol']"
371687,2-(benzenesulfonyl)-3-nitropyridine,C1=CC=C(C=C1)S(=O)(=O)C2=C(C=CC=N2)[N+](=O)[O-],C11H8N2O4S,264.26,0,5,"['188429-02-9', '3-nitro-2-(phenylsulfonyl)pyridine', '2-(benzenesulfonyl)-3-nitropyridine', '3-Nitro-2-pyridyl phenyl sulfone', 'NSC646125', 'PYRIDINE, 3-NITRO-2-(PHENYLSULFONYL)-', 'MLS001166178', 'SMR000550054', '2-(benzenesulfonyl)-3-nitro-pyridine', '2-besyl-3-nitro-pyridine', '3NO2-2Pyrid-SO2-Ph', 'cid_371687', 'CHEMBL1520276', 'SCHEMBL18497242', 'BDBM54427', 'DTXSID00327320', 'AKOS005083557', 'NSC-646125', 'NCI60_015876', '1R-0620', '3-(Hydroxy(oxido)amino)-2-(phenylsulfonyl)pyridine']"
2115841,"N-(1H-benzimidazol-2-yl)-3,5-difluorobenzamide",C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=CC(=CC(=C3)F)F,C14H9F2N3O,273.24,2,4,"['N-(1H-benzimidazol-2-yl)-3,5-difluorobenzamide', 'MLS001175345', 'CHEMBL1550796', 'DTXSID601326764', 'HMS2890F11', 'AKOS008916849', 'SMR000591552', 'AB00724472-01', 'Z27665048', '749888-38-8']"
4845776,"4-[[2-[4,4-bis(4-methoxyphenyl)-2,5-dioxoimidazolidin-1-yl]acetyl]amino]benzamide",COC1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)CC(=O)NC3=CC=C(C=C3)C(=O)N)C4=CC=C(C=C4)OC,C26H24N4O6,488.5,3,6,"['SMR000594919', 'MLS001173172', 'MLS003914458', 'CHEMBL1502130', 'HMS2899H08', 'AKOS033426178', 'Z15580817']"
1266032,S-quinolin-8-yl 2-bromobenzenecarbothioate,C1=CC=C(C(=C1)C(=O)SC2=CC=CC3=C2N=CC=C3)Br,C16H10BrNOS,344.2,0,3,"['MLS001174912', 'SMR000594785', 'H18', 'S-quinolin-8-yl 2-bromobenzenecarbothioate', 'CHEMBL1486214', 'BDBM60279', 'cid_1266032', 'AKOS001013790', 'S-(Quinolin-8-yl) 2-bromobenzothioate', '2-bromothiobenzoic acid S-(8-quinolyl) ester', 'S-quinolin-8-yl 2-bromanylbenzenecarbothioate', 'MLS-0338623.0001', '2-bromobenzenecarbothioic acid S-(8-quinolinyl) ester', 'Z56769701']"
16338356,"(3E,5E)-1-benzyl-3,5-bis[(3-hydroxy-4-methoxyphenyl)methylidene]piperidin-4-one",COC1=C(C=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OC)O)/CN(C2)CC4=CC=CC=C4)O,C28H27NO5,457.5,2,6,"['MLS001173824', 'SMR000591960', 'CHEMBL1544797', 'SCHEMBL22550790', 'BDBM72918', 'cid_16338356', 'AKOS000953843', 'BRD-K62949744-001-14-0', '(3E,5E)-1-benzyl-3,5-bis(3-hydroxy-4-methoxy-benzylidene)-4-piperidone', '(3E,5E)-1-benzyl-3,5-bis[(3-hydroxy-4-methoxyphenyl)methylidene]piperidin-4-one', '(3E,5E)-3,5-bis[(3-hydroxy-4-methoxyphenyl)methylidene]-1-(phenylmethyl)-4-piperidinone', '(3E,5E)-3,5-bis[(4-methoxy-3-oxidanyl-phenyl)methylidene]-1-(phenylmethyl)piperidin-4-one']"
5328015,N-[(4-methoxyphenyl)methyl]quinazolin-4-amine,COC1=CC=C(C=C1)CNC2=NC=NC3=CC=CC=C32,C16H15N3O,265.31,1,4,"['N-(4-Methoxybenzyl)quinazolin-4-amine', '70137-95-0', 'N-[(4-methoxyphenyl)methyl]quinazolin-4-amine', 'ST50483228', 'MLS001177264', 'BDBM3258', 'CHEMBL116919', 'SCHEMBL3112115', 'cid_5328015', 'DTXSID50416137', 'HMS1738A11', 'HMS2903A07', '4-(Benzylamino)quinazoline deriv. 9', 'EiM17-05184', 'STL523236', 'AKOS002366251', 'SMR000596327', 'EN300-17944614', 'Z127091022']"
5731155,"6-[(E)-2-(2,4-dichlorophenyl)ethenyl]-1,3-dimethyl-5-nitropyrimidine-2,4-dione",CN1C(=C(C(=O)N(C1=O)C)[N+](=O)[O-])/C=C/C2=C(C=C(C=C2)Cl)Cl,C14H11Cl2N3O4,356.2,0,4,"['MLS001196915', 'CHEMBL1386738', 'HMS2868I23', 'AKOS000663066', 'SMR000555765', 'SR-01000474902', 'SR-01000474902-1', '6-[(E)-2-(2,4-dichlorophenyl)vinyl]-1,3-dimethyl-5-nitropyrimidine-2,4(1H,3H)-dione', '6-[(1E)-2-(2,4-DICHLOROPHENYL)ETHENYL]-1,3-DIMETHYL-5-NITRO-1,2,3,4-TETRAHYDROPYRIMIDINE-2,4-DIONE']"
135403145,4-nitro-2-[(E)-[(2-nitrophenyl)hydrazinylidene]methyl]phenol,C1=CC=C(C(=C1)N/N=C/C2=C(C=CC(=C2)[N+](=O)[O-])O)[N+](=O)[O-],C13H10N4O5,302.24,2,7,"['MLS001204866', '4-Nitro-2-[(2-nitro-phenyl)-hydrazonomethyl]-phenol', '4-nitro-2-[2-(2-nitrophenyl)carbonohydrazonoyl]phenol', 'CHEMBL3191572', 'STK095114', 'AKOS000483103', 'SMR000514594', '4-nitro-2-{(E)-[2-(2-nitrophenyl)hydrazinylidene]methyl}phenol']"
82011,4-oxo-4-pyren-1-ylbutanoic acid,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C(=O)CCC(=O)O,C20H14O3,302.3,1,3,"['4-Oxo-4-pyren-1-yl-butyric acid', '7499-60-7', '4-oxo-4-(pyren-1-yl)butanoic acid', '4-oxo-4-pyren-1-ylbutanoic acid', 'gamma-Oxo-1-pyrenebutyric acid', '1-Pyrenebutanoic acid, .gamma.-oxo-', 'gamma-Oxopyrene-1-butyric acid', 'NSC407628', '1-Pyrenebutyric acid, .gamma.-oxo-', 'NSC-407628', 'MLS000757192', 'MFCD00010369', '|A-Oxo-1-pyrenebutyric acid', '4-Oxo-4-pyren-1-yl-butyricacid', 'EINECS 231-354-6', 'ss-3-Pyrenoylpropionsaure', 'y-Oxo-1-pyrenebutyric acid', 'NCIStruc1_001617', 'NCIStruc2_001007', 'VFV295N6ES', 'CHEMBL265698', 'SCHEMBL3297895', 'gamma-Oxo-1-pyrenebutanoic acid', 'AAJQTWWVKREOQP-UHFFFAOYSA-', 'beta-(1-Pyrenoyl)propionic acid', 'DTXSID20225950', '.gamma.-Oxo-1-pyrenebutyric acid', '4-Oxo-4-pyren-1-ylbutyric acid', '4-oxo-4-pyren-1-yl-butanoic acid', '4-Oxo-4-(1-pyrenyl)butanoic acid', 'CCG-36870', 'NCGC00014901', 'NCI407628', '4-oxo-4-(pyrene-1-yl)-butyric acid', 'AKOS015894346', '4-Oxo-4-(1-pyrenyl)butanoic acid #', 'CS-W009949', 'NSC 407628', 'NCGC00014901-02', 'NCGC00098002-01', 'AC-24580', 'AS-30142', 'NCI60_003889', 'SMR000529038', 'SY028396', 'A9576', 'FT-0636512', 'EN300-66329', 'gamma-Oxo-1-pyrenebutyric acid, technical grade', 'Z1041130994', 'InChI=1/C20H14O3/c21-17(10-11-18(22)23)15-8-6-14-5-4-12-2-1-3-13-7-9-16(15)20(14)19(12)13/h1-9H,10-11H2,(H,22,23)']"
24747990,"4-[(E)-2-(1-ethyl-5-methylpyridin-1-ium-2-yl)ethenyl]-N,N-dimethylaniline;iodide",CC[N+]1=C(C=CC(=C1)C)/C=C/C2=CC=C(C=C2)N(C)C.[I-],C18H23IN2,394.3,0,2,"['MLS001194361', 'SMR000555220', '2-{(E)-2-[4-(dimethylamino)phenyl]vinyl}-1-ethyl-5-methylpyridinium', 'HMS2884O09', 'SR-01000435885', 'SR-01000435885-1']"
24746832,"4-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]-6-nitroquinazoline;hydrochloride",C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=NC5=C4C=C(C=C5)[N+](=O)[O-].Cl,C20H20ClN5O4,429.9,1,8,"['MLS001201361', 'CHEMBL1510652', 'SMR000524035', 'SR-01000323369', 'SR-01000323369-1', '4-(4-Benzo[1,3]dioxol-5-ylmethyl-piperazin-1-yl)-6-nitro-quinazoline']"
5300282,"7-ethyl-8-(2-fluorophenoxy)-1,3-dimethylpurine-2,6-dione",CCN1C2=C(N=C1OC3=CC=CC=C3F)N(C(=O)N(C2=O)C)C,C15H15FN4O3,318.30,0,5,"['MLS001208745', 'CHEMBL1311248', 'HMS2836B15', 'STK744070', '7-Ethyl-8-(2-fluoro-phenoxy)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione', 'AKOS000625066', 'SMR000525035', '7-ETHYL-8-(2-FLUOROPHENOXY)-1,3-DIMETHYL-2,3,6,7-TETRAHYDRO-1H-PURINE-2,6-DIONE', '7-ethyl-8-(2-fluorophenoxy)-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione']"
2974648,"N-[2-(3,4-dimethoxyphenyl)ethyl]-6-methylthieno[2,3-d]pyrimidin-4-amine;hydrochloride",CC1=CC2=C(N=CN=C2S1)NCCC3=CC(=C(C=C3)OC)OC.Cl,C17H20ClN3O2S,365.9,2,6,"['MLS001000456', 'N-[2-(3,4-dimethoxyphenyl)ethyl]-6-methylthieno[2,3-d]pyrimidin-4-amine hydrochloride', 'SMR000498336', 'SR-01000592511', 'CIA-1', 'CHEMBL1603001', 'SCHEMBL17456961', 'REGID_for_CID_2974648', 'EX-A8047', 'SR-01000592511-3', '1049691-47-5']"
2816456,"(11-oxo-10-phenyl-1-azatricyclo[6.3.1.04,12]dodeca-4(12),5,7,9-tetraen-9-yl) 4-chlorobenzoate",C1CN2C3=C1C=CC=C3C(=C(C2=O)C4=CC=CC=C4)OC(=O)C5=CC=C(C=C5)Cl,C24H16ClNO3,401.8,0,3,"['4-oxo-5-phenyl-1,2-dihydro-4H-pyrrolo[3,2,1-ij]quinolin-6-yl 4-chlorobenzoate', 'MLS000858943', 'CHEMBL1441623', 'CHEBI:116707', 'HMS2777K19', 'LSM-28160', 'SMR000459022', 'Q27201020', '(11-Oxo-10-phenyl-1-azatricyclo[6.3.1.04,12]dodeca-4(12),5,7,9-tetraen-9-yl) 4-chlorobenzoate']"
330973,"bis[(3aR,5R,5aR,8aR,9S,9aR)-5,8a-dimethyl-1-methylidene-2,8-dioxo-3a,4,5,5a,9,9a-hexahydroazuleno[6,5-b]furan-9-yl] propanedioate",C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)CC(=O)O[C@H]4[C@H]5[C@@H](C[C@H]([C@H]6[C@]4(C(=O)C=C6)C)C)OC(=O)C5=C)C(=C)C(=O)O2,C33H36O10,592.6,0,10,"['Bis(helenalinyl) malonate', 'MLS000728515', 'SMR000445629', 'BISHELENALINYL MALONATE', 'cid_330973', 'CHEMBL1566610', 'BDBM54827', 'DTXSID001025930', 'HMS2218L22', 'NSC320951', 'NSC-320951', 'NCGC00247555-01', 'bis[(3aR,5R,5aR,8aR,9S,9aR)-5,8a-dimethyl-1-methylidene-2,8-dioxo-3a,4,5,5a,9,9a-hexahydroazuleno[6,5-b]furan-9-yl] propanedioate', 'NCI60_002781', 'bis[(3aR,5R,5aR,8aR,9S,9aR)-5,8a-dimethyl-1-methylidene-2,8-bis(oxidanylidene)-3a,4,5,5a,9,9a-hexahydroazuleno[6,5-b]furan-9-yl] propanedioate', 'malonic acid bis[(3aR,5R,5aR,8aR,9S,9aR)-2,8-diketo-5,8a-dimethyl-1-methylene-3a,4,5,5a,9,9a-hexahydroazuleno[6,5-b]furan-9-yl] ester', 'propanedioic acid bis[(3aR,5R,5aR,8aR,9S,9aR)-5,8a-dimethyl-1-methylene-2,8-dioxo-3a,4,5,5a,9,9a-hexahydroazuleno[6,5-b]furan-9-yl] ester']"
135466039,[(Z)-3-(1H-benzimidazol-2-yl)-3-cyano-2-hydroxyprop-2-enyl] 2-(4-chlorophenoxy)acetate,C1=CC=C2C(=C1)NC(=N2)/C(=C(/COC(=O)COC3=CC=C(C=C3)Cl)\O)/C#N,C19H14ClN3O4,383.8,2,6,"['MLS000390714', 'CHEMBL1464342', 'HMS2568F16', 'AKOS033620050', 'SMR000259752', 'SR-01000031788', 'SR-01000031788-1', 'Z18427614']"
15944754,3-(4-chlorophenyl)sulfonyl-6-hexyl-7-hydroxychromen-2-one,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)S(=O)(=O)C3=CC=C(C=C3)Cl)O,C21H21ClO5S,420.9,1,5,"['3-(4-CHLOROBENZENESULFONYL)-6-HEXYL-7-HYDROXY-2H-CHROMEN-2-ONE', 'MLS000586978', 'CHEMBL1557704', 'HMS2258O20', 'AKOS001812729', 'SMR000208908', 'BRD-K59517489-001-04-0', '3-[(4-chlorophenyl)sulfonyl]-6-hexyl-7-hydroxy-2H-chromen-2-one']"
1922475,"(5Z)-5-[1-(4-methylphenyl)sulfonyl-2-oxoindol-3-ylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3/C(=C/4\C(=O)NC(=S)S4)/C2=O,C18H12N2O4S3,416.5,1,6,"['CHEMBL600847', 'MLS000590558', 'HMS2772E10', 'BDBM50481501', 'STK562046', 'AKOS005487815', 'AKOS030513302', 'SMR000217550', '(3Z)-1-[(4-methylphenyl)sulfonyl]-3-(4-oxo-2-sulfanyl-1,3-thiazol-5(4H)-ylidene)-1,3-dihydro-2H-indol-2-one', '3-[4-Oxo-2-thioxo-thiazolidin-(5Z)-ylidene]-1-(toluene-4-sulfonyl)-1,3-dihydro-indol-2-one']"
3485268,"1-amino-3-(4-bromophenyl)-3,5-dihydropyrido[1,2-a]benzimidazole-2,4-dicarbonitrile",C1=CC=C2C(=C1)NC3=C(C(C(=C(N23)N)C#N)C4=CC=C(C=C4)Br)C#N,C19H12BrN5,390.2,2,5,"['CHEMBL1339398', 'HMS2588K22', 'STK790899', 'AKOS003370526']"
5309682,ethyl 5-[5-amino-3-(4-methoxyphenyl)pyrazol-1-yl]sulfonyl-3-methyl-1-benzofuran-2-carboxylate,CCOC(=O)C1=C(C2=C(O1)C=CC(=C2)S(=O)(=O)N3C(=CC(=N3)C4=CC=C(C=C4)OC)N)C,C22H21N3O6S,455.5,1,8,"['MLS000118643', 'SMR000095584', 'MLS001367594', 'CHEMBL1458782', 'BDBM37196', 'cid_5309682', 'HMS2252D12', 'AKOS001830740', 'ethyl 5-[5-amino-3-(4-methoxyphenyl)pyrazol-1-yl]sulfonyl-3-methyl-1-benzofuran-2-carboxylate', 'AB00431105-08', '5-[5-amino-3-(4-methoxyphenyl)pyrazol-1-yl]sulfonyl-3-methyl-coumarilic acid ethyl ester', '5-[[5-amino-3-(4-methoxyphenyl)-1-pyrazolyl]sulfonyl]-3-methyl-2-benzofurancarboxylic acid ethyl ester', 'ethyl 5-[5-azanyl-3-(4-methoxyphenyl)pyrazol-1-yl]sulfonyl-3-methyl-1-benzofuran-2-carboxylate']"
3242053,3-(1-phenyltetrazol-5-yl)sulfonylpropanenitrile,C1=CC=C(C=C1)N2C(=NN=N2)S(=O)(=O)CCC#N,C10H9N5O2S,263.28,0,6,"['SMR000021278', 'MLS000085949', '3-[(1-phenyl-1H-tetrazol-5-yl)sulfonyl]propanenitrile', '3-(1-phenyltetrazol-5-yl)sulfonylpropanenitrile', 'TimTec1_004915', 'CHEMBL1422039', 'BDBM31066', 'cid_3242053', 'HMS1547P09', 'STK680901', 'AKOS005596256', '3-(1-phenyltetrazol-5-yl)sulfonylpropionitrile', '3-[(1-phenyl-5-tetrazolyl)sulfonyl]propanenitrile', 'SR-01000104560', 'SR-01000104560-1', '3-[(1-phenyl-1,2,3,4-tetrazol-5-yl)sulfonyl]propanenitrile', '3-[(1-PHENYL-1H-1,2,3,4-TETRAZOL-5-YL)SULFONYL]PROPANENITRILE']"
135514411,N-[(E)-(5-bromo-3-ethoxy-2-hydroxyphenyl)methylideneamino]pyridine-3-carboxamide,CCOC1=CC(=CC(=C1O)/C=N/NC(=O)C2=CN=CC=C2)Br,C15H14BrN3O3,364.19,2,5,"[""N'-(5-bromo-3-ethoxy-2-hydroxybenzylidene)nicotinohydrazide"", 'MLS001208060', 'CHEMBL1979727', 'Nicotinic acid (5-bromo-3-ethoxy-2-hydroxy-benzylidene)-hydrazide', 'STK166188', 'AKOS000512309', 'SMR000513243', 'AG-690/40114643', 'SR-01000356636', 'SR-01000356636-1', ""N'-[(E)-(5-bromo-3-ethoxy-2-hydroxyphenyl)methylidene]pyridine-3-carbohydrazide"", 'N-[(E)-(5-bromo-3-ethoxy-2-hydroxyphenyl)methylideneamino]pyridine-3-carboxamide']"
1150669,[3-acetyl-1-(4-ethoxyphenyl)-2-methylindol-5-yl] acetate,CCOC1=CC=C(C=C1)N2C(=C(C3=C2C=CC(=C3)OC(=O)C)C(=O)C)C,C21H21NO4,351.4,0,4,"['MLS001207978', 'SMR000517281', '3-acetyl-1-(4-ethoxyphenyl)-2-methyl-1H-indol-5-yl acetate', 'Acetic acid 3-acetyl-1-(4-ethoxy-phenyl)-2-methyl-1H-indol-5-yl ester', 'CHEMBL1530859', 'SCHEMBL17483786', 'BDBM64001', 'cid_1150669', '[3-acetyl-1-(4-ethoxyphenyl)-2-methylindol-5-yl] acetate', 'HMS2830D11', 'CCG-22093', 'STK869632', 'AKOS000673448', 'EU-0047212', 'SR-01000505673', 'SR-01000505673-1', 'Z56773573', 'acetic acid (3-acetyl-2-methyl-1-p-phenetyl-indol-5-yl) ester', '[3-ethanoyl-1-(4-ethoxyphenyl)-2-methyl-indol-5-yl] ethanoate', 'acetic acid [3-acetyl-1-(4-ethoxyphenyl)-2-methyl-5-indolyl] ester']"
2810122,"3-(4-methoxyphenyl)-5-phenyl-2-(trifluoromethyl)-1H-pyrazolo[1,5-a]pyrimidin-7-one",COC1=CC=C(C=C1)C2=C(NN3C2=NC(=CC3=O)C4=CC=CC=C4)C(F)(F)F,C20H14F3N3O2,385.3,1,7,"['MLS000850070', '3-(4-methoxyphenyl)-5-phenyl-2-(trifluoromethyl)pyrazolo[1,5-a]pyrimidin-7(4H)-one', 'SMR000456088', 'ZINC01029454', 'CHEMBL1509762', 'SCHEMBL16103044', 'BDBM58242', 'cid_2810122', 'MZSNVBUFTCSKSS-UHFFFAOYSA-N', 'REGID_for_CID_2810122', 'UVPIEFKZXQPGBJ-UHFFFAOYSA-N', 'HMS2812B16', 'CCG-239141', '3-(4-methoxyphenyl)-5-phenyl-2-(trifluoromethyl)-1H-pyrazolo[1,5-a]pyrimidin-7-one', 'VU0403946-1', '3-(4-methoxyphenyl)-5-phenyl-2-(trifluoromethyl)-4H-pyrazolo[1,5-a]pyrimidin-7-one']"
2736155,"2,6-bis(trifluoromethyl)-1H-quinolin-4-one",C1=CC2=C(C=C1C(F)(F)F)C(=O)C=C(N2)C(F)(F)F,C11H5F6NO,281.15,1,8,"['35877-04-4', '2,6-bis(trifluoromethyl)quinolin-4-ol', '2,6-Bis(trifluoromethyl)-4-hydroxyquinoline', '2,6-bis(trifluoromethyl)-1H-quinolin-4-one', '2,6-di(trifluoromethyl)quinolin-4-ol', '2,6-BIS(TRIFLUOROMETHYL)QUINOLIN-4(1H)-ONE', 'MFCD00276581', 'Maybridge1_004924', 'MLS000850619', 'SCHEMBL2712104', 'CHEMBL1498196', 'HMS555H18', 'DTXSID80371169', 'HMS2792D24', 'AKOS015852929', 'AC-7370', 'CCG-247646', 'SB68804', 'AS-63471', 'SMR000456637', 'SY005932', '4-Hydroxy-2,6-bis(trifluoromethyl)quinoline', 'CS-0312763', 'FT-0610518', 'A823014', 'J-507391']"
6867648,N-[(E)-(5-nitrofuran-2-yl)methylideneamino]-1-benzofuran-2-carboxamide,C1=CC=C2C(=C1)C=C(O2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-],C14H9N3O5,299.24,1,6,"['MLS000779524', 'SMR000419713', 'Benzofuran-2-carboxylic acid [1-(5-nitro-furan-2-yl)-meth-(E)-ylidene]-hydrazide', 'cid_947642', 'CHEMBL1997659', 'BDBM54398', 'DTXSID701328199', 'STK544666', 'AKOS005473918', 'N-[(E)-(5-nitrofuran-2-yl)methylideneamino]-1-benzofuran-2-carboxamide', '14965-41-4', 'N-[(5-nitro-2-furyl)methyleneamino]coumarilamide', 'N-[(5-nitro-2-furanyl)methylideneamino]-2-benzofurancarboxamide', 'N-[(5-nitrofuran-2-yl)methylideneamino]-1-benzofuran-2-carboxamide', ""N'-[(E)-(5-nitrofuran-2-yl)methylidene]-1-benzofuran-2-carbohydrazide""]"
6901949,N-[(E)-(5-nitrofuran-2-yl)methylideneamino]-2-(thiophen-2-ylsulfonylamino)benzamide,C1=CC=C(C(=C1)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])NS(=O)(=O)C3=CC=CS3,C16H12N4O6S2,420.4,2,9,"['MLS000775131', 'CHEMBL1994973', 'SMR000364874', 'SR-01000031222', 'SR-01000031222-1', 'Z54933643']"
1901217,"3-(4-methoxyphenyl)-2,4-dimethylidene-1,5-diphenylpentane-1,5-dione",COC1=CC=C(C=C1)C(C(=C)C(=O)C2=CC=CC=C2)C(=C)C(=O)C3=CC=CC=C3,C26H22O3,382.4,0,3,"['MLS001029697', 'SMR000427072', '3-(4-methoxyphenyl)-2,4-dimethylidene-1,5-diphenylpentane-1,5-dione', '3-(4-Methoxy-phenyl)-2,4-dimethylene-1,5-diphenyl-pentane-1,5-dione', 'CHEMBL1361509', 'BDBM54368', 'cid_1901217', 'HMS2791M17', 'STL327244', 'AKOS022118904', '3-(4-methoxyphenyl)-2,4-dimethylene-1,5-diphenylpentane-1,5-dione', '3-(4-methoxyphenyl)-2,4-dimethylene-1,5-diphenyl-pentane-1,5-dione', '3-(4-methoxyphenyl)-2,4-dimethylidene-1,5-diphenyl-pentane-1,5-dione']"
16196382,"N-benzyl-N,5,5-trimethyl-3-piperidin-1-ium-1-ylidenecyclohexen-1-amine;iodide",CC1(CC(=CC(=[N+]2CCCCC2)C1)N(C)CC3=CC=CC=C3)C.[I-],C21H31IN2,438.4,0,2,"['SMR000363498', 'MLS001032922', 'MLS002637063', 'CHEMBL1387181', 'HMS2743A06', 'AKOS034453848', 'Z56781598']"
16196375,"1-benzhydryl-4-(5,5-dimethyl-3-piperidin-1-ium-1-ylidenecyclohexen-1-yl)piperazine;iodide",CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C.[I-],C30H40IN3,569.6,0,3,"['MLS001032863', 'SMR000363502', 'MLS001332692', 'CHEMBL1420037', 'HMS2764F16', 'AKOS034453853', 'Z56781607']"
135439732,"2-[(E)-(1,3-benzothiazol-2-ylhydrazinylidene)methyl]-6-bromo-4-nitrophenol",C1=CC=C2C(=C1)N=C(S2)N/N=C/C3=C(C(=CC(=C3)[N+](=O)[O-])Br)O,C14H9BrN4O3S,393.22,2,7,"['CHEMBL1969647', 'STK244767', 'AKOS000411543', '2-[(E)-[2-(1,3-BENZOTHIAZOL-2-YL)HYDRAZIN-1-YLIDENE]METHYL]-6-BROMO-4-NITROPHENOL', '2-{(E)-[2-(1,3-benzothiazol-2-yl)hydrazinylidene]methyl}-6-bromo-4-nitrophenol']"
7161979,"4-[4-(3,4-dichlorophenyl)piperazin-1-yl]-1-methylpyrazolo[3,4-d]pyrimidine",CN1C2=C(C=N1)C(=NC=N2)N3CCN(CC3)C4=CC(=C(C=C4)Cl)Cl,C16H16Cl2N6,363.2,0,5,"['4-(4-(3,4-dichlorophenyl)piperazin-1-yl)-1-methyl-1H-pyrazolo[3,4-d]pyrimidine', '869073-17-6', '4-[4-(3,4-dichlorophenyl)piperazin-1-yl]-1-methylpyrazolo[3,4-d]pyrimidine', '4-[4-(3,4-dichlorophenyl)piperazin-1-yl]-1-methyl-1H-pyrazolo[3,4-d]pyrimidine', 'MLS000624381', 'F1852-0167', 'CHEMBL1491637', 'HMS2728L08', 'STK637181', 'AKOS005568965', 'CCG-276609', 'SMR000323695', 'AB00611806-02']"
135431544,"2-amino-3-(1,3-benzodioxol-5-yldiazenyl)-5-phenyl-1H-pyrazolo[1,5-a]pyrimidin-7-one",C1OC2=C(O1)C=C(C=C2)N=NC3=C(NN4C3=NC(=CC4=O)C5=CC=CC=C5)N,C19H14N6O3,374.4,2,8,"['MLS000705752', 'CHEMBL2029700', '2-amino-3-(1,3-benzodioxol-5-yldiazenyl)-5-phenylpyrazolo[1,5-a]pyrimidin-7(4H)-one', 'SMR000231781', 'CHEMBL1322356', 'BDBM54311', 'cid_16189768', 'HMS2655D24', 'BDBM50384142', 'AO-476/43250166', '(3E)-2-amino-3-(1,3-benzodioxol-5-ylhydrazono)-5-phenyl-pyrazolo[1,5-a]pyrimidin-7-one', '2-amino-3-(1,3-benzodioxol-5-yldiazenyl)-5-phenyl-1H-pyrazolo[1,5-a]pyrimidin-7-one', '(3E)-2-amino-3-(1,3-benzodioxol-5-ylhydrazinylidene)-5-phenyl-7-pyrazolo[1,5-a]pyrimidinone', '(3E)-2-amino-3-(1,3-benzodioxol-5-ylhydrazinylidene)-5-phenylpyrazolo[1,5-a]pyrimidin-7-one', '(3E)-2-azanyl-3-(1,3-benzodioxol-5-ylhydrazinylidene)-5-phenyl-pyrazolo[1,5-a]pyrimidin-7-one', '(3Z)-2-amino-3-(1,3-benzodioxol-5-ylhydrazinylidene)-5-phenylpyrazolo[1,5-a]pyrimidin-7-one']"
