cid,Probability of not Antimicrobial,Probability of Antimicrobial
14885958,0.7632386,0.2367614
15037959,0.97818565,0.021814369
15124187,0.9498207,0.050179306
15124212,0.84843343,0.15156655
15277004,0.9776198,0.022380201
15277413,0.86183584,0.13816416
15333771,0.89078945,0.10921057
15374279,0.9538632,0.046136785
15403854,0.9523367,0.04766329
15609252,0.91215515,0.08784482
15659047,0.98460895,0.015391052
15673565,0.9642218,0.035778202
15693249,0.9170525,0.08294749
15934098,0.8567928,0.14320722
15954533,0.9188242,0.0811758
15956150,0.97624993,0.023750037
16057990,0.8916765,0.10832353
18345944,0.92363495,0.07636506
18650247,0.9766119,0.02338806
20847520,0.9758479,0.02415212
21136976,0.28761476,0.71238524
21595512,0.9457018,0.05429824
21786077,0.9607877,0.039212305
21824453,0.98186076,0.018139238
21828013,0.93286884,0.06713116
22211279,0.9644222,0.035577744
22796909,0.9799989,0.020001128
23238948,0.9688933,0.0311067
24820365,0.9459853,0.054014698
24820718,0.95987016,0.040129848
42601468,0.7607669,0.23923306
44159563,0.99827635,0.001723653
51360252,0.98047334,0.019526687
53655871,0.8234365,0.17656347
53781503,0.73104477,0.26895526
54112622,0.94676954,0.05323046
54194934,0.8329481,0.1670519
54515638,0.754511,0.24548902
56608890,0.4985708,0.5014292
59628308,0.9580048,0.041995253
67175601,0.95184386,0.048156142
69906586,0.9569119,0.043088105
71356777,0.92986596,0.07013403
71621353,0.96177554,0.03822443
86288424,0.954677,0.045322984
90472730,0.9833875,0.016612539
90472731,0.9812873,0.018712707
90472737,0.9865556,0.013444417
90474928,0.92734706,0.07265291
90669224,0.9682345,0.031765506
92043551,0.98207164,0.01792839
100935581,0.982951,0.017049026
100935585,0.972914,0.027086042
100997305,0.9157117,0.08428831
101075208,0.9423718,0.05762819
101245382,0.85179937,0.14820066
101335352,0.9674135,0.032586537
101335354,0.9522087,0.047791284
101335355,0.8727976,0.1272024
101335356,0.8496449,0.15035509
101343952,0.9824443,0.017555717
101384428,0.98357606,0.01642394
101623924,0.90220785,0.097792156
101658091,0.91402054,0.08597949
101670692,0.9557481,0.0442519
102002581,0.9777206,0.022279356
102129315,0.8795386,0.12046143
102266253,0.9975823,0.0024176731
102266259,0.9961244,0.0038756155
102304745,0.9344575,0.06554253
102308085,0.7315496,0.26845035
102601363,0.9821884,0.017811611
102601364,0.97300494,0.026995052
118855773,0.9812236,0.018776404
118855911,0.9825266,0.017473387
118855918,0.9822204,0.017779607
121486931,0.95108324,0.048916753
121596077,0.9752887,0.024711294
131854196,0.9642587,0.035741333
20285,0.9572803,0.04271973
55281,0.44875866,0.55124134
64973,0.97413015,0.025869822
64990,0.98351425,0.016485725
92924,0.9634058,0.03659422
96565,0.977472,0.022527972
97675,0.97483987,0.025160123
99529,0.9818482,0.018151797
99678,0.9928976,0.007102384
100552,0.8923677,0.10763231
119051,0.96007067,0.039929323
125384,0.9349925,0.0650075
134481,0.97547126,0.02452874
134667,0.98228025,0.017719733
147145,0.9641701,0.0358299
150856,0.957735,0.042265024
159912,0.89798874,0.10201126
160598,0.9640461,0.035953898
161746,0.9709208,0.029079182
166753,0.98127085,0.01872915
167994,0.93358356,0.066416465
168364,0.9561621,0.04383793
188325,0.93287677,0.06712324
188967,0.9571012,0.042898778
195779,0.94047534,0.059524637
196507,0.9613104,0.038689625
197020,0.93512505,0.064874925
265025,0.98464423,0.015355743
451454,0.94394875,0.05605123
451479,0.8372549,0.16274513
451780,0.79301465,0.20698534
451781,0.9066731,0.093326926
451828,0.94133073,0.05866928
452128,0.93839157,0.06160842
452215,0.9782333,0.021766733
453020,0.96097517,0.039024815
453025,0.96097517,0.039024815
453034,0.89134943,0.10865056
453036,0.8907683,0.10923172
469286,0.9474561,0.052543867
472172,0.80949086,0.19050916
493224,0.9033193,0.09668068
509184,0.9343114,0.0656886
509185,0.8727924,0.12720756
510972,0.9619473,0.0380527
644272,0.9844648,0.015535172
3000256,0.9933422,0.0066577774
3035041,0.9802984,0.019701622
3080611,0.96842575,0.031574246
3080744,0.95479333,0.04520668
3080754,0.82950234,0.17049769
5273019,0.9636182,0.036381774
5273749,0.9660402,0.033959817
5276642,0.76405406,0.23594597
6419973,0.8985856,0.10141437
6439549,0.96735257,0.032647442
6441877,0.80200475,0.19799523
6454581,0.94831824,0.05168176
6455470,0.9291131,0.07088691
6475206,0.89058274,0.10941726
9816617,0.96998453,0.030015493
9859433,0.98608625,0.013913765
9878094,0.97496265,0.025037337
9921097,0.9789834,0.02101661
9943636,0.44875866,0.55124134
10037425,0.95954126,0.040458746
10659906,0.98958915,0.010410863
10778285,0.90037465,0.09962535
10977646,0.9831365,0.016863497
11097661,0.9524584,0.0475416
11447886,0.98894674,0.0110532865
13071768,0.9074455,0.09255449
14071470,0.970212,0.029788028
14367015,0.9882131,0.011786904
14826108,0.9775367,0.0224633
15279495,0.9592053,0.040794674
15333756,0.97335905,0.02664093
15539852,0.95281565,0.04718437
15729467,0.9762031,0.02379693
15747441,0.5871787,0.41282132
15954436,0.980397,0.01960304
16212026,0.97301525,0.026984759
18397420,0.55801445,0.44198555
20646474,0.44038236,0.55961764
21732373,0.9875656,0.012434409
24769759,0.84141046,0.15858953
44421147,0.9396067,0.06039325
53775732,0.9819284,0.018071594
53835084,0.9577751,0.042224888
54437788,0.9245162,0.07548381
54464796,0.9655528,0.034447182
59035043,0.9788617,0.021138325
67771073,0.836602,0.16339804
71404177,0.9585811,0.041418925
71621663,0.9068149,0.093185134
90472726,0.9821884,0.017811611
90472732,0.97307247,0.02692755
101114242,0.9090203,0.090979695
21089,0.9223152,0.0776848
29243,0.9778805,0.022119518
50312,0.76405406,0.23594597
65031,0.96747416,0.03252583
65049,0.9653948,0.034605216
65563,0.93540126,0.064598724
72251,0.98125935,0.018740669
72257,0.963697,0.03630297
72264,0.96909976,0.030900268
93258,0.8824739,0.117526114
96621,0.8237493,0.17625071
100802,0.9022188,0.097781196
111081,0.9879006,0.012099389
124317,0.85601735,0.14398262
125382,0.8940125,0.10598748
132842,0.8749131,0.1250869
146980,0.9601735,0.03982652
148264,0.9360279,0.063972116
162450,0.98672813,0.013271857
451565,0.959763,0.040237032
451614,0.98351425,0.016485725
451819,0.9850473,0.014952703
451852,0.9403438,0.05965622
452213,0.93025315,0.06974688
477413,0.9887096,0.011290378
480265,0.6978688,0.30213115
506491,0.92156696,0.07843307
2802520,0.95091873,0.04908128
3000254,0.96555156,0.034448426
5271378,0.97790086,0.022099163
5276644,0.8949792,0.1050208
5282192,0.83052945,0.16947058
6481236,0.91559505,0.084404916
6482480,0.96214855,0.037851468
9881284,0.9638319,0.036168084
9921551,0.9086473,0.091352694
10029973,0.50760573,0.49239427
10423457,0.9753898,0.024610197
10492375,0.9524,0.04759998
10515947,0.7483548,0.25164524
11054511,0.93556887,0.064431146
11088516,0.9268799,0.07312013
11107495,0.96531004,0.03468995
11425491,0.8923677,0.10763231
12686285,0.96885306,0.031146953
13276250,0.9470928,0.052907247
14367004,0.9227295,0.077270485
14483474,0.9845172,0.01548276
15081828,0.85696816,0.14303184
21115140,0.962135,0.03786498
21627889,0.9561519,0.04384811
21772594,0.9703045,0.029695492
46783076,0.9824656,0.017534388
69907861,0.9518064,0.048193555
101190254,0.98185855,0.01814147
596,0.9777057,0.022294275
5726,0.96770746,0.032292526
64986,0.8783461,0.121653944
65062,0.9453151,0.054684855
73515,0.9753335,0.024666501
94196,0.9864256,0.013574428
99543,0.9811331,0.018866902
119184,0.9000102,0.09998974
124345,0.9782171,0.021782903
130783,0.9732767,0.0267233
148744,0.96477413,0.035225894
161730,0.98728836,0.012711614
165328,0.97891253,0.021087455
174316,0.9669337,0.03306626
3011746,0.95320976,0.04679027
3036488,0.94764215,0.052357875
3080688,0.9689789,0.031021105
3081452,0.9827382,0.017261777
5273010,0.9769024,0.02309759
6708818,0.942417,0.05758299
9840777,0.72243196,0.27756804
9871558,0.9578634,0.042136606
11119723,0.9854659,0.014534096
11219149,0.95106566,0.048934363
14308791,0.81374264,0.18625735
14885960,0.7632386,0.2367614
18660583,0.95024866,0.04975134
46863998,0.9332439,0.06675616
15047,0.9840143,0.015985744
47751,0.96817696,0.031823013
55262,0.9323912,0.067608796
65311,0.975642,0.02435796
72249,0.9628274,0.0371726
92751,0.9583047,0.041695304
96622,0.99305737,0.006942624
99592,0.97552025,0.02447974
101317,0.9776366,0.0223634
101510,0.88982284,0.11017714
101609,0.9710041,0.028995885
121698,0.9700495,0.029950507
122107,0.98235697,0.017643016
169016,0.9298032,0.07019681
176885,0.7894775,0.21052247
451363,0.98548675,0.014513275
451374,0.9307941,0.06920588
451480,0.93248487,0.067515135
451602,0.98064697,0.019353002
514814,0.89164174,0.10835829
3080720,0.9107277,0.089272335
6482479,0.97751844,0.022481555
10317833,0.8819834,0.118016616
10881175,0.96047103,0.039528985
11243988,0.9484647,0.051535286
18651938,0.9525813,0.047418732
23257697,0.97835284,0.021647137
3461,0.93556887,0.064431146
5901,0.9750998,0.02490022
66377,0.9426228,0.05737723
72327,0.962135,0.03786498
99681,0.9796152,0.020384787
100016,0.9676657,0.032334313
101544,0.94407177,0.055928223
108074,0.97980493,0.020195091
151382,0.97349167,0.026508305
188257,0.96398586,0.036014125
500902,0.91023993,0.08976008
3005944,0.9822246,0.017775387
3007908,0.98508894,0.0149110835
3032615,0.9800041,0.019995943
3036443,0.97496897,0.025031036
6915711,0.9623898,0.037610188
11311503,0.9765158,0.023484174
13887579,0.92585886,0.07414114
54684286,0.9806057,0.019394258
18343,0.9812586,0.018741414
33039,0.9875207,0.012479312
50313,0.8163438,0.1836562
66535,0.9720573,0.027942715
91541,0.96618474,0.033815295
102212,0.98585,0.014150046
145986,0.96556294,0.034437086
472175,0.92693657,0.07306342
500903,0.9756012,0.024398811
9943400,0.942644,0.057355996
9427,0.9776366,0.0223634
92918,0.9103111,0.08968893
101507,0.97349167,0.026508305
191372,0.9789886,0.021011412
515328,0.9795869,0.020413125
9838543,0.8716081,0.12839194
10037499,0.9585163,0.041483704
5790,0.97898775,0.02101224
6256,0.942417,0.05758299
16861,0.9572803,0.04271973
18323,0.98291117,0.01708885
65050,0.85050035,0.14949965
91494,0.919462,0.08053795
150851,0.98508894,0.0149110835
446727,0.8983778,0.101622224
1268108,0.8237493,0.17625071
5789,0.98620063,0.0137993945
5905,0.8985856,0.10141437
6029,0.98291117,0.01708885
6030,0.97025114,0.029748868
6131,0.9508154,0.049184628
6175,0.9777057,0.022294275
6253,0.9777057,0.022294275
13711,0.9812079,0.018792087
13712,0.9844648,0.015535172
60750,0.93556887,0.064431146
445408,0.9653948,0.034605216
451668,0.9542699,0.04573014
125739,0.960742,0.039258007
133395,0.88800853,0.11199148
152475,0.6389058,0.36109418
336967,0.8391073,0.16089272
336973,0.8724676,0.12753244
383732,0.9621956,0.037804406
506142,0.82889915,0.17110083
511997,0.76545334,0.23454663
512005,0.7153413,0.2846587
512669,0.79459506,0.20540492
515514,0.91686267,0.08313732
3005547,0.84267807,0.1573219
3006522,0.60364807,0.39635193
3006523,0.60364807,0.39635193
3006622,0.9511663,0.048833743
3007771,0.59960014,0.40039986
3007777,0.8689755,0.13102448
3007780,0.8840387,0.11596129
3065123,0.8309833,0.1690167
5271268,0.92512494,0.07487506
5273750,0.94959116,0.050408844
5274144,0.96084005,0.039159942
6479133,0.9011349,0.09886507
6479139,0.7872401,0.21275993
6479140,0.7418986,0.2581014
6479144,0.7924365,0.20756353
6479145,0.7924365,0.20756353
6481568,0.87128514,0.12871487
6481570,0.8661179,0.13388212
6481582,0.8918829,0.10811713
6573504,0.97467303,0.025326986
10082523,0.98548675,0.014513275
11594626,0.9458811,0.054118868
12308857,0.9720573,0.027942715
12940782,0.96214855,0.037851468
14409043,0.959763,0.040237032
20839221,0.8967086,0.10329137
22803042,0.94407177,0.055928223
29982443,0.80407375,0.19592625
42553079,0.5833485,0.4166515
45105015,0.7905903,0.20940971
54694525,0.932603,0.067396976
54703164,0.9687657,0.031234328
66608846,0.8076668,0.1923332
68655403,0.9408192,0.05918078
71347466,0.17002755,0.82997245
73312146,0.9252052,0.07479482
77280603,0.9107941,0.089205936
92248971,0.7975929,0.2024071
92253117,0.9154911,0.08450887
121006760,0.87495434,0.12504563
121007158,0.9514335,0.04856652
121216298,0.95897937,0.04102065
121219169,0.92321455,0.07678547
124396689,0.9301354,0.06986459
129322522,0.99856067,0.00143935
130763680,0.99877864,0.0012213885
131886804,0.8412361,0.15876392
133673908,0.9942604,0.0057396516
134694098,0.9572803,0.04271973
146503834,0.8397138,0.16028617
164022,0.79781914,0.20218085
195200,0.9681432,0.031856768
195755,0.9976339,0.0023661442
196471,0.96088934,0.039110687
451842,0.9011115,0.09888849
452682,0.92351246,0.07648752
453821,0.9411295,0.058870498
460316,0.9156529,0.0843471
460317,0.84434974,0.15565023
489671,0.86829907,0.13170092
489672,0.83975285,0.16024715
512332,0.39356595,0.60643405
512626,0.9159097,0.08409027
3007911,0.8870403,0.112959675
5271956,0.8683581,0.13164194
5271957,0.8446515,0.15534848
6481581,0.8758082,0.124191806
6482119,0.90607464,0.09392537
10467778,0.9511663,0.048833743
11183107,0.9976339,0.0023661442
15160537,0.9370137,0.0629863
21796142,0.9957614,0.0042386074
118988859,0.96698785,0.03301214
99692,0.65890336,0.3410966
511995,0.8530947,0.14690527
10265594,0.88800853,0.11199148
13387406,0.92966557,0.070334464
14367012,0.9192875,0.080712505
15957673,0.63161635,0.36838365
21140890,0.9569392,0.043060772
53741175,0.9234756,0.0765244
53833608,0.6377381,0.36226192
54276168,0.5011197,0.49888033
54311365,0.36091715,0.63908285
54528106,0.9164334,0.08356661
67331935,0.9255543,0.07444573
71761487,0.9372125,0.06278747
90663546,0.8412361,0.15876392
90663906,0.8767676,0.12323243
90673692,0.920894,0.079106
121486960,0.89828503,0.10171498
121487049,0.9054357,0.09456435
121487084,0.89605814,0.10394188
121487112,0.9199241,0.08007593
121487126,0.9365008,0.06349919
121487521,0.83706605,0.16293392
100652,0.94493073,0.05506926
488244,0.81602085,0.18397915
511990,0.40897977,0.5910202
512004,0.472377,0.527623
3081042,0.83183795,0.16816203
6479143,0.83939874,0.16060124
9904475,0.93632954,0.06367045
12193788,0.8330978,0.16690218
13009364,0.5112657,0.4887343
15957676,0.591725,0.408275
102057561,0.84917134,0.15082867
28032,0.98525304,0.01474699
6439557,0.88800853,0.11199148
12081433,0.4169597,0.5830403
152162,0.8658285,0.13417149
135532713,0.6049725,0.3950275
135415565,0.5956032,0.4043968
135994927,0.51028514,0.48971486
135427250,0.67893946,0.3210605
135497097,0.2633404,0.7366596
90487625,0.22087717,0.7791228
167798,0.7121733,0.28782672
135509123,0.73343897,0.266561
139025685,0.6966691,0.30333093
139025684,0.7013773,0.29862273
137204795,0.7109919,0.28900808
137105585,0.68053794,0.31946203
137072542,0.6329618,0.3670382
136801906,0.6893538,0.31064615
136644173,0.70733356,0.29266647
136628879,0.6896775,0.31032252
136623053,0.68743646,0.31256354
135759443,0.3538273,0.6461727
135582772,0.68026704,0.31973296
135453910,0.7020871,0.2979129
135403804,0.68053794,0.31946203
135398592,0.68053794,0.31946203
139025646,0.8058776,0.19412237
135407175,0.82145554,0.17854446
3008192,0.6754079,0.32459214
136108872,0.5431405,0.45685953
135849075,0.7894723,0.21052772
452445,0.54594344,0.45405656
13871040,0.7957258,0.20427419
136092261,0.5056417,0.4943583
135562676,0.5056417,0.4943583
140344780,0.73804134,0.26195866
135411006,0.50680393,0.49319607
136434268,0.6131481,0.3868519
135816739,0.77129227,0.22870773
135538026,0.5461467,0.4538533
136674916,0.50855905,0.49144095
135431817,0.8091312,0.1908688
124243,0.86675334,0.13324668
65372,0.81442595,0.18557404
20584074,0.88255215,0.117447846
3082183,0.88255215,0.117447846
145710203,0.76500523,0.23499475
11065431,0.83633137,0.1636686
11821571,0.8191214,0.1808786
135538671,0.6049725,0.3950275
135434940,0.5956032,0.4043968
135538693,0.5101204,0.48987958
97381,0.69644463,0.3035554
136088501,0.5625244,0.43747562
135756371,0.7737394,0.2262606
135410302,0.54285574,0.45714426
136257804,0.44186848,0.5581315
136092262,0.6169734,0.3830266
135562677,0.6169734,0.3830266
136472445,0.5209732,0.4790268
136062187,0.5209732,0.4790268
512139,0.79826605,0.20173396
136737001,0.5951209,0.40487912
136088499,0.5833895,0.41661048
136084639,0.19836843,0.80163157
135538674,0.89284587,0.107154116
136076706,0.5956032,0.4043968
135625242,0.5680937,0.43190628
136042739,0.6733032,0.3266968
21120430,0.71277595,0.28722405
135509822,0.55859274,0.44140726
135401003,0.5260655,0.47393447
274083,0.69644463,0.3035554
135421231,0.40634477,0.5936552
135499520,0.59745175,0.40254825
15160057,0.71714854,0.28285146
136734671,0.7792575,0.22074252
135556930,0.70137,0.29862997
155889176,0.70137,0.29862997
135493007,0.52743673,0.47256324
139025682,0.73049915,0.26950085
136756020,0.5257535,0.47424647
136674918,0.80175155,0.19824843
137090331,0.44186848,0.5581315
136088507,0.66929066,0.3307093
135409288,0.5209732,0.4790268
135440057,0.49791265,0.50208735
45038133,0.53604364,0.46395633
3082596,0.84013647,0.15986352
13096956,0.53604364,0.46395633
11054122,0.89701366,0.10298636
71351190,0.87605983,0.12394017
21797130,0.40534592,0.5946541
5272663,0.42966557,0.57033443
135497035,0.47649038,0.5235096
135434786,0.7937993,0.20620069
135480588,0.68363976,0.3163602
137108250,0.67619264,0.32380733
135463489,0.59510094,0.40489906
137004572,0.7188313,0.2811687
135511888,0.6974162,0.30258378
135465599,0.71396375,0.28603622
492557,0.87349,0.12651005
135602246,0.5833895,0.41661048
135452524,0.85256606,0.14743392
135438607,0.85256606,0.14743392
57035796,0.684059,0.31594098
13766569,0.684059,0.31594098
24776418,0.65449125,0.34550875
155889111,0.8999059,0.1000941
136663933,0.580338,0.419662
136166787,0.8999059,0.1000941
10308414,0.82352954,0.17647047
136663942,0.6766659,0.3233341
13871050,0.61685324,0.3831468
96545,0.810591,0.18940902
135538673,0.6143428,0.3856572
3037219,0.5196558,0.4803442
494647,0.82189155,0.17810848
135438476,0.36234826,0.63765174
135479934,0.59936523,0.40063477
136236459,0.59590495,0.40409508
135429682,0.5951209,0.40487912
136226295,0.49125344,0.50874656
135920662,0.67619264,0.32380733
135405252,0.15960127,0.8403987
163285626,0.46478033,0.53521967
135410340,0.65478826,0.34521174
135409474,0.59189624,0.40810376
135740163,0.65478826,0.34521174
163285680,0.48422825,0.51577175
137176536,0.7332192,0.2667808
135777638,0.76417625,0.23582377
135459768,0.6088054,0.39119455
135416123,0.468077,0.531923
11140845,0.49894178,0.5010582
129350,0.49894178,0.5010582
137239010,0.8596442,0.14035586
136592262,0.40964788,0.5903521
135459781,0.38307065,0.61692935
135412715,0.8485409,0.15145911
45039906,0.6043507,0.39564934
136240744,0.87494874,0.12505126
