baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid
381121672,Active,1806616,471699320,150437764,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-fluorobenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121673,Active,1806616,471699351,150468821,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-propan-2-ylsulfonylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121674,Active,1806616,471699304,155012534,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-(oxan-4-ylamino)-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] oxane-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121675,Active,1806616,471699295,138490406,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,2-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121676,Active,1806616,471699318,138490427,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-methylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121677,Active,1806616,471699358,138491955,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-(2-oxaspiro[3.3]heptan-6-ylamino)-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,2-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121679,Active,1806616,471699311,152294790,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1-methylimidazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121680,Active,1806616,471699306,152300011,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-hydroxycyclobutane-1-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121681,Active,1806616,471699326,150504065,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-methyl-1,2-thiazole-5-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121682,Active,1806616,471699362,165112642,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',NULL,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121683,Active,1806616,471699328,149825878,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 2-methyl-1,3-thiazole-5-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121684,Active,1806616,471699336,152198422,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 5-ethyl-1-methylpyrazole-3-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121685,Active,1806616,471699332,150931618,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 2,6-dimethylpyridine-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121686,Active,1806616,471699293,165112639,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',NULL,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121687,Active,1806616,471699337,151845248,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 2-ethyl-1,3-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121688,Active,1806616,471699342,152207038,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-(methylcarbamoyl)benzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121689,Active,1806616,471699323,150494673,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,5-dimethylpyrazole-3-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121727,Active,1806616,471699308,151151231,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] benzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121728,Active,1806616,471699339,151408418,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-acetylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121729,Active,1806616,471699331,149996809,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] thiane-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121730,Active,1806616,471699317,150047487,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-methylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121731,Active,1806616,471699355,155012553,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-[methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-methylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121732,Active,1806616,471699338,155017702,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-acetylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121733,Active,1806616,471699315,150106839,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] oxane-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121734,Active,1806616,471699350,151176569,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-propan-2-ylsulfonylbenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121735,Active,1806616,471699313,151275919,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 2-methyl-1,3-oxazole-5-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121737,Active,1806616,471699312,151219668,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 2-methyl-1,3-oxazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121738,Active,1806616,471699344,150036018,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 4-(dimethylcarbamoyl)benzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121739,Active,1806616,471699359,138490440,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-(2-oxaspiro[3.3]heptan-6-ylamino)-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,3-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121741,Active,1806616,471699335,150086850,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-methylsulfonylpropanoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121742,Active,1806616,471699294,155012547,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-(oxan-4-ylamino)-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,3-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121743,Active,1806616,471699324,151314699,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1-ethylpyrazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121744,Active,1806616,471699300,138502098,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Ethyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,3-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121822,Active,1806616,471699303,154608450,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-(oxan-4-ylamino)-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] cyclopentanecarboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121823,Active,1806616,471699299,149961838,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Ethyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,2-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121824,Active,1806616,471699341,154608448,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,1-dioxothiane-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121825,Active,1806616,471699298,155012549,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-[methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,3-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121826,Active,1806616,471699309,149994901,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1-methylpyrazole-3-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121828,Active,1806616,471699334,151302458,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 3-methoxybenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121829,Active,1806616,471699361,155017706,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,0.3,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-[[(3S)-1-acetylpyrrolidin-3-yl]amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,3-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121830,Active,1806616,471699296,155012538,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[(5R)-4-[methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 1,2-thiazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381121831,Active,1806616,471699325,151169107,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,<,0.1,BindingDB,TNF-alpha RELEASE from US Patent US11365204: 'Substituted dihydrothienopyrimidines and their use as phosphodiesterase inhibitors',"[1-[4-[Methyl(oxan-4-yl)amino]-5-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]azetidin-3-yl] 2-ethyl-1,3-oxazole-4-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
